	X107.0_1	X107.0_2	X107.0_3	X107.15_1	X107.15_2	X107.15_3	X90.0_1	X90.0_2	X90.0_3	X90.15_1	X90.15_2	X90.15_3
Ciclev10001421m	10.354713326413	9.25825212719703	11.5493973370478	11.0939174853102	11.7612612862925	13.7607431385424	14.8932409377568	14.0758260728882	18.2977505767962	17.5856838464942	15.2176464723649	18.6104068054494
Ciclev10001422m	12.4153527943559	17.7781160479305	10.4201229307586	14.2469256127141	15.969418994232	16.2882265721523	19.4004059583938	11.8926367228076	18.1901167498739	18.4916130143439	19.973160994979	18.4557496851825
Ciclev10001425m	12.4153527943559	17.7781160479305	10.4201229307586	14.2469256127141	15.969418994232	16.3443928706769	19.4004059583938	11.8926367228076	18.1901167498739	18.4916130143439	19.973160994979	18.4557496851825
Ciclev10001430m	12.4153527943559	17.7781160479305	10.4201229307586	14.2469256127141	15.969418994232	16.3443928706769	19.4004059583938	11.8926367228076	18.1901167498739	18.4916130143439	19.973160994979	18.4557496851825
Ciclev10001423m	3.96673097579006	3.97593649634228	3.54181518336131	3.15300812740395	4.10025622824875	2.41515083656051	6.5321232183144	5.68778278047319	6.94238183649033	5.00925539869836	5.59472296778122	5.20678971565206
Ciclev10001424m	2.26670341473718	2.44236099061026	2.87451667055411	2.1020054182693	2.75148773211429	1.5164900601659	2.41688559077633	3.33223637643884	2.26031036536895	2.50462769934918	2.2938364167903	1.95899019004731
Ciclev10001426m	26.0670892694776	28.4563454952497	22.4314961612883	30.7126347224903	23.9001777515026	26.1173288139683	23.123716192833	18.7869188809569	32.2901480766992	17.8521336017442	29.204453891818	23.8687488945238
Ciclev10001431m	65.270755147091	58.1622710322071	79.9731602272018	76.7815868062258	61.7196463831127	71.7243632159946	88.9675182334421	72.7346767684753	85.6227093167141	80.6809858896736	71.9481373656665	85.2160732670579
Ciclev10001427m	65.270755147091	58.2758692178169	80.0244908820331	76.7815868062258	61.7196463831127	71.7805295145193	88.9675182334421	72.8495814711111	85.6765262301753	80.7342758407236	71.9481373656665	85.2676256404802
Ciclev10001428m	4.22431090928292	4.82792288841563	4.00379107684322	3.73689852136765	4.31605918763026	5.78512874804029	2.54752805514262	2.87261756589555	3.82100085574274	4.68951569239847	3.91630607744686	4.2272946206284
Ciclev10001429m	1.18486769406716	1.41997732012224	0.76995982246985	1.92683830008019	1.78037441489748	2.41515083656051	1.56770957239546	0.976689972404487	0.69961987499515	0.799349265749738	1.23083905291187	0.876390348179059
Ciclev10001791m	1.03031973397144	1.30637913451246	0.76995982246985	1.86844926068382	1.7264236750521	2.30281823951118	1.43706710802917	0.804332918450754	0.645802961533984	0.799349265749738	1.23083905291187	0.721733227912166
Ciclev10001817m	1.13335170736859	1.30637913451246	0.76995982246985	1.75167118189108	1.61852219536135	2.35898453803585	1.50238834021231	0.976689972404487	0.69961987499515	0.799349265749738	1.23083905291187	0.876390348179059
Ciclev10001432m	3.76066702899577	4.4303292387814	3.0798392898794	2.97784100921484	2.91333995165043	2.97681382180714	4.57248625282008	4.48128340279706	3.60573320189808	2.77107745459909	3.52467546970217	2.37140917742569
Ciclev10001434m	65.631367053981	63.1037921062325	64.9332783616241	61.0165461692061	64.5250848550724	56.0539659276137	55.6536898200387	60.8994923969856	58.4989849322868	54.0893003157323	57.7375410275022	60.8318006383112
Ciclev10001435m	1.18486769406716	1.41997732012224	0.61596785797588	1.05100270913465	1.40271923597983	2.13431934393719	1.50238834021231	0.976689972404487	1.07633826922331	0.746059314699756	1.23083905291187	1.28880933555744
Ciclev10001436m	23.5943219079461	23.4012262356146	16.6824628201801	13.8382023369396	17.1023845309849	19.2088740954347	16.5262717423354	14.9950636939748	15.929806384505	12.9494581051458	16.0568549175321	15.7750262672231
Ciclev10001579m	21.2761025065103	21.1860616162239	14.9885512107464	12.2033092338412	15.8615175145412	17.5238851396949	15.873059420504	13.4438502083912	14.5305666345147	12.096818888346	14.6581741755868	14.383112184821
Ciclev10001437m	17.3093715307203	18.8004997184185	14.4752446624332	13.5462571399577	17.4260889700572	16.2882265721523	17.4407689928995	15.9717536663793	15.7683556441215	16.0935652170947	15.497382620754	16.9607308559359
Ciclev10002049m	10.6122932599059	12.7229967882953	9.65016310828879	9.05030110643727	11.2757046276841	12.0195878842779	10.908645774585	10.341423237224	9.47177676916511	11.1908897204963	10.5180791794287	11.5477316465947
Ciclev10001438m	176.905898322897	212.542205275897	61.3914631782627	42.3904426017642	113.674208854212	64.3104118107391	59.5076425188442	89.683120407259	60.8131122111169	41.2464221126865	81.0115885734721	43.3555460481523
Ciclev10001439m	22.7185501340704	24.7644044629319	10.1121390017707	13.2543119429759	25.7345029062454	25.6118321272463	12.1497491860648	9.4221856161374	9.36414294224277	5.86189461549808	5.87445911617028	7.47509414623315
Ciclev10001452m	22.7185501340704	24.8212035557368	10.1121390017707	13.3127009823722	25.7345029062454	25.6118321272463	12.1497491860648	9.47963796745531	9.41795985570394	5.86189461549808	5.87445911617028	7.52664651965545
Ciclev10001440m	31.0641399792391	39.4185704065935	28.8478280152037	25.8079554131953	32.7480990861446	28.0831492623315	21.0987579951555	29.4730562260883	28.0386119132672	29.3094730774904	26.6308813266386	30.5705574394225
Ciclev10001443m	0.103031973397144	0.567990928048897	0.0513306548313234	0.817446551549172	1.45666997582521	0.112332597049326	0.65321232183144	0	0.0538169134611654	0.106579902099965	0.671366756133747	0.567076107645274
Ciclev10001445m	1.39093164086145	2.49916008341515	1.28326637078308	1.45972598490924	1.83432515474286	2.13431934393719	1.76367326894489	1.72357053953733	1.2377890096068	2.39804779724922	2.2938364167903	2.42296155084799
Ciclev10001446m	30.2398841920619	17.6077187695158	29.7717798021676	27.50123755569	27.0832714023799	25.836497321345	52.6489131396141	49.696283889993	60.866929124578	56.5406380640315	54.4366544765113	59.0274675685308
Ciclev10001728m	23.8519018414389	13.5749831803686	24.4333916997099	21.5455555372603	21.5263451983059	21.2308608423226	42.4588009190436	39.0101465448616	47.6279684131314	44.8168488330353	43.806680837727	46.3971360800678
Ciclev10002173m	26.0670892694776	14.8245632220762	26.6406098574568	23.5891719161333	23.1448673936673	22.9158497980625	46.3780748500322	42.8020017318437	51.8256876631023	48.6537253086341	48.0586702932407	51.3461639286084
Ciclev10002212m	28.6944045911047	16.9261296558571	28.2318601572278	26.6837910041408	25.6266014265547	25.0501691419997	51.4731309603175	47.6279992425482	59.1447878938207	54.5156199241322	52.4785014377879	56.5014012708382
Ciclev10002230m	14.7335721957917	9.03105575597747	15.6045190687223	13.0791448247868	13.7574386605715	14.0977409296904	21.0987579951555	24.8194157693375	28.2000626536507	30.1621122942901	28.8128232840733	30.0034813317772
Ciclev10001449m	4.48189084277578	3.06715101146405	4.46576697032513	2.68589581223299	2.9672906914958	3.81930829967708	2.80881298387519	4.94090221334034	2.52939493267477	2.61120760144915	3.1889920916353	2.52606629769258
Ciclev10001450m	3.09095920191433	1.98796824817114	1.59125029977102	0.759057512152803	0.971113317216809	0.954827074919271	2.09027942986061	1.26395172899404	1.18397209614564	1.01250906994967	0.951102904522808	1.28880933555744
Ciclev10001453m	98.8076624878615	100.818389728679	104.35522127208	110.238506380346	117.990268041842	97.8978583284876	71.0041793830775	87.9020975164038	87.9906535090054	95.6021721836687	107.418680981399	82.6384545959431
Ciclev10001874m	89.0711410018314	92.6393203647751	94.5510661992976	99.8452573677918	108.980494487664	89.4167472512635	63.3615952176497	78.1926501436768	77.8730737783063	86.8093302604216	95.3900266006698	73.616789247041
Ciclev10001454m	201.118412071226	218.335712741996	187.510882098824	165.065814373536	209.382821339913	177.485503337935	159.645091455604	189.592759349106	177.488180594923	190.458285052638	204.934702309826	179.453811883018
Ciclev10001456m	11.5910970071788	11.1326221897584	17.3497613329873	22.0126678524313	10.3585420503126	12.3004193769012	16.4609505101523	11.8351843714897	10.1175797306991	14.2284169303453	12.4762322181521	18.9712734194055
Ciclev10001457m	23.3367419744532	25.9003863190297	17.9657291909632	22.129445931224	26.6516654836169	25.4433332316723	21.751970316987	24.0725352022047	26.047386115204	24.7798272382419	27.2463008530945	23.55943465399
Ciclev10002102m	21.5851984267018	24.196413534883	16.7337934750114	20.9616651432966	25.248946247637	23.6460116788831	19.5963696549432	22.4064170139853	24.4328787113691	23.7673181682922	26.0714090298605	22.0128634513211
Ciclev10001458m	2.47276736153147	2.66955736182982	2.36121012224087	2.33556157585478	2.75148773211429	2.63981603065916	3.98459516317178	2.12573699876271	2.09885962498545	2.07830809094932	2.96520317292405	2.31985680400339
Ciclev10001960m	2.16367144134003	2.72635645463471	2.2072181577469	2.16039445766567	2.31988181335127	2.30281823951118	3.72331023443921	2.29809405271644	1.99122579806312	1.86514828674939	2.79736148389061	2.26830443058109
Ciclev10001459m	4.43037485607721	4.25993196036673	5.59504137661425	7.47379704273529	5.07136954546556	4.60563647902236	6.40148075394811	4.13656929488959	4.68207147112139	5.16912525184831	5.09119790068091	7.83596076018924
Ciclev10001460m	326.714387642345	200.443998508456	367.784141866432	280.559334299555	332.228655967839	306.162493257938	217.846309330785	283.297544348619	308.209463392094	202.075494381534	225.075704993839	223.47953878566
Ciclev10001461m	5.46069459004866	5.73670837329386	2.15588750291558	1.28455886672013	3.77655178917648	2.75214862770849	0.849176018380872	1.95337994480897	1.5606904903738	1.17237892309962	1.8462585793678	0.618628481067571
Ciclev10001463m	63.6222435727367	59.4686501667195	55.4371072178292	56.4622010962893	59.8313704885245	56.671795211385	78.1895149232234	66.8745369340484	75.0207773648645	59.2051356165306	56.898332582335	66.5025617147639
Ciclev10001651m	38.7915379840249	36.6354148591539	34.7508533208059	31.5300812740395	37.3339119730018	35.7217658616857	38.3435632915055	40.5613600304452	43.8069675573886	36.2371667139881	33.5123905770095	38.6127276933009
Ciclev10002037m	59.2949006900567	56.0039055056213	50.6633563185162	52.9588587325071	56.1087694391934	52.9648195087572	73.0944588129381	63.3699435036558	70.607790461049	55.9544486024817	54.2128655578	62.7907908283585
Ciclev10001464m	14.5275082489974	13.6317822731735	13.9106074592886	14.3637036915069	15.2680593762421	15.2210669001837	9.73286359528846	13.0416837491658	14.1000313268253	16.7863345807445	15.2176464723649	14.6924264253548
Ciclev10001467m	20.5548786927303	23.2308289571999	18.1197211554571	22.4213911282059	17.5339904497479	21.0623619467486	17.5060902250826	14.5354448834315	23.8947095767574	13.6422274687955	21.5956306556355	17.6309117104258
Ciclev10001468m	54.6069459004866	51.9711699164741	45.1196455967332	40.7555494986659	50.1741880562018	41.7315598038246	56.5028658384196	51.2474973755766	52.7405751919421	42.0457713784362	43.4150502299823	44.0772792760645
Ciclev10001469m	17.9275633711031	19.1980933680527	16.1691562718669	16.3489310309834	14.9983056770152	19.0965414983854	19.2044422618443	15.6270395584718	20.9885962498545	14.1218370282454	14.881963094298	16.7545213622467
Ciclev10001476m	36.1127066756991	37.3738030656174	36.2907729657456	33.7488647711015	36.0930449565581	32.5202868457799	24.2341771399464	27.6920333352331	26.3164706825099	31.0680414621398	29.1485066621402	26.7556818061725
Ciclev10001478m	47.2401598025907	36.4650175807392	41.11585451989	45.7186178473573	39.0603356480539	32.4079542487305	62.9696678245508	46.4214998648721	47.843236066976	47.9609559449843	43.8626280674048	46.8095550674462
Ciclev10001479m	252.376818836305	238.783386151756	183.250437747824	164.657091097762	221.305934845742	179.338991189249	182.768807648437	187.122308242436	176.950011460312	169.621914192094	190.276528134239	166.307956660332
Ciclev10001589m	267.0073590587	252.017574775296	192.489955617463	174.991951070919	233.498802050797	190.909248685329	193.416168494289	198.038254992839	187.4981264987	178.308176213242	199.507821031078	177.494821692971
Ciclev10001587m	267.934646819274	252.983159352979	193.054592820607	175.45906338609	234.254112408632	191.470911670576	193.612132190839	198.670230857336	187.874844892928	179.214105381091	199.955398868501	178.268107294305
Ciclev10001585m	265.977039324728	250.597597455173	191.155358591848	174.524838755748	232.257935034353	189.448924923688	192.828277404641	196.774303263845	186.58323896986	177.562116898542	199.116190423334	176.669983718214
Ciclev10001594m	266.64674715181	251.903976589686	192.079310378812	174.81678395273	233.22904835157	190.79691608828	193.154883565557	197.980802641521	187.605760325622	178.308176213242	199.563768260756	177.70103118666
Ciclev10001590m	265.049751564154	249.7456110631	190.744713353198	174.583227795145	231.286821717137	188.662596744343	192.566992475909	196.774303263845	185.937436008326	177.242377192242	198.9483487343	176.721536091636
Ciclev10001593m	263.658819923293	249.177620135051	189.820761566234	173.590614125406	230.477560619456	188.718763042868	192.17506508281	194.820923319036	185.775985267943	175.856838464942	197.997245829777	175.69048862319
Ciclev10001586m	266.904327085303	251.335985661637	191.566003830499	175.283896267901	232.797442432807	190.122920505984	193.089562333374	197.521183830978	186.959957364088	178.041726457992	199.619715490434	177.340164572704
Ciclev10001592m	268.758902606451	254.630333044321	194.389189846222	175.809397622468	235.387077945385	192.425738745495	194.004059583938	199.704373181059	188.628281681385	180.546354157341	200.514871165279	178.37121204115
Ciclev10001480m	19.2154630385674	17.3805223982963	15.399196449397	12.4952544308231	18.6669559865009	14.9402354075604	7.38129923669527	14.0758260728882	10.9248334326166	10.2849605526466	13.5951768117084	10.1558175641926
Ciclev10001481m	2.36973538813432	1.87437006256136	2.2072181577469	1.86844926068382	1.51062071567059	2.13431934393719	3.07009791260777	1.60866583690151	1.99122579806312	1.86514828674939	1.62246966065655	2.0620949368919
Ciclev10001482m	5.76979051024009	4.82792288841563	1.5399196449397	1.16778078792739	2.9672906914958	1.68498895573989	0.849176018380872	2.12573699876271	1.02252135576214	0.799349265749738	1.28678628258968	1.34036170897974
Ciclev10001485m	17.3093715307203	12.7797958811002	16.7337934750114	15.4147064006415	13.3258327418084	12.6935834665738	20.0536182802252	17.4655148006449	17.4366799614176	14.4415767345453	14.3224907975199	15.92968338749
Ciclev10001763m	16.0729878499545	12.0982067674415	14.8345592462525	14.3053146521105	11.8152120261378	12.0757541828025	18.2899450112803	15.7993966124255	16.4141586056554	13.2159078603957	13.5951768117084	15.0017406658886
Ciclev10001487m	28.4368246576119	27.0931672679324	24.9980289028545	26.6837910041408	29.0794487766589	27.4091536800355	30.5703366617114	28.0941997944585	28.1462457401895	26.4851056718413	28.5330871356842	26.7556818061725
Ciclev10001488m	7.4183020845944	4.94152107402541	4.56842827998778	6.24762721541153	5.55692620407396	6.73995582295956	8.49176018380872	6.03249688838065	6.88856492302917	5.06254534974834	5.25903958971435	7.68130363992234
Ciclev10001486m	7.00617419100582	4.77112379561074	4.36310566066249	6.07246009722242	5.34112324469245	6.45912433033624	8.23047525507614	5.91759218574483	6.56566344226218	4.95596544764838	5.14714513035872	7.42354177281086
Ciclev10001489m	43.8916206671835	46.1776624503753	30.5417396246374	33.5736976529124	42.0276263395497	42.1247238934972	27.7615236778362	35.4481007631511	31.3752605478594	34.1055686719888	37.2049077357451	31.9624715218245
Ciclev10001491m	6.95465820430725	7.15668569341611	5.38971875728895	4.78790123050229	6.63594100098153	5.33579835984298	6.98937184359641	6.54956805024185	6.45802961533984	5.11583530079833	7.27313985811559	5.20678971565206
Ciclev10001493m	9.63348951263301	9.3718503128068	7.44294495054189	7.88252031850987	6.2043350822185	7.41395140525551	7.18533554014584	7.41135332001052	6.40421270187868	4.95596544764838	5.70661742713685	5.00058022196287
Ciclev10001494m	4.12127893588578	3.35114647548849	5.95435596043351	5.5469587426551	4.69371436654791	6.40295803181158	7.5772629332447	4.76854515938661	5.91986048072819	5.64873481129815	4.75551452261404	5.92852294356423
Ciclev10001503m	4.12127893588578	3.40794556829338	5.95435596043351	5.5469587426551	4.69371436654791	6.40295803181158	7.5772629332447	4.76854515938661	5.91986048072819	5.64873481129815	4.75551452261404	5.92852294356423
Ciclev10001963m	3.96673097579006	3.2943473826836	5.4923800669516	5.07984642748414	4.4779114071664	6.00979394213894	7.31597800451213	4.59618810543288	5.70459282688353	5.38228505604824	4.64362006325841	5.77386582329733
Ciclev10001495m	3.14247518861291	2.15836552658581	2.36121012224087	2.51072869404389	3.50679808994959	2.07815304541253	3.39670407352349	3.84930753830004	2.52939493267477	2.55791765039916	1.62246966065655	3.04159003191556
Ciclev10001496m	17.7214994243088	15.5629514285398	15.9125029977102	15.3563173612452	18.1274485880471	17.1868873485469	18.5512299400129	16.3739201256046	17.1675953941118	14.1218370282454	15.3295409317205	15.1563977861555
Ciclev10001500m	14.0123483820116	11.4734167465877	8.26423542784306	9.28385726402274	13.3258327418084	9.49210445066804	4.96441364591894	6.14740159101647	9.25650911532044	6.55466397914785	11.4132348542737	8.19682737414532
Ciclev10001502m	14.6820562090931	11.8142113034171	8.41822739233703	10.5100270913465	14.5127490184068	10.8962619137846	5.74826843211667	7.12409156342096	9.84849516339326	7.19414339174765	12.2524432994409	8.6092463615237
Ciclev10001557m	13.9608323953131	11.0190240041486	8.11024346334909	9.86774765798644	13.8113894004168	9.94143483886535	5.16037734246838	6.49211569892394	9.04124146147578	6.7145338322978	11.5251293136293	8.40303686783451
Ciclev10001505m	32.1974916866076	31.5802955995187	29.0018199796977	23.705949994926	33.0718035252169	27.6338188741342	19.2044422618443	28.7261756589555	25.1324985863642	26.5916855739413	30.2674512556964	24.7966916161251
Ciclev10001506m	32.0429437265119	28.7403409592742	27.5132309895893	28.4938512254283	29.4571039555765	25.8926636198696	33.1831859490372	28.0367474431406	33.527937086306	25.0462769934918	28.309298216973	26.8072341795948
Ciclev10001508m	134.611273243369	194.991285599186	149.577528178476	118.996862289801	101.966898307765	101.155503642918	85.7667778564681	97.0944737272695	62.3199857880295	61.5498934627299	63.3322639952834	50.2635640867402
Ciclev10001509m	21.7912623734961	20.9588652450043	17.1957693684933	16.5240981491726	20.393379661553	18.3663796175648	22.0132552457195	20.6828464744479	19.4279057594807	20.5699211052933	20.9242638995018	20.4147398752299
Ciclev10001510m	2.52428334823004	3.06715101146405	3.38782321886734	2.8610629304221	2.15802959381513	2.24665194098652	2.48220682295947	2.93006991721346	2.52939493267477	1.81185833569941	2.2938364167903	2.57761867111488
Ciclev10001511m	4.06976294918721	4.20313286756184	3.02850863504808	2.91945196981847	5.07136954546556	2.75214862770849	1.82899450112803	2.70026051194182	1.72214123075729	1.70527843359944	3.97225330712467	1.75278069635812
Ciclev10001512m	3.24550716201005	2.10156643378092	2.51520208673484	3.32817524559306	2.64358625242353	2.63981603065916	2.41688559077633	3.38968872775675	1.93740888460195	2.71778750354911	3.24493932131311	2.68072341795948
Ciclev10001513m	0.875771773875728	0.454392742439118	0.667298512807204	0.934224630341911	0.91716257737143	0.730161880820619	0.97981848274716	0.804332918450754	1.45305666345147	1.01250906994967	1.39868074194531	1.28880933555744
Ciclev10001536m	0.824255787177156	0.454392742439118	0.667298512807204	0.817446551549172	0.809261097680674	0.56166298524663	0.914497250564016	0.746880567132843	1.3992397499903	0.959219118899686	1.17489182323406	1.18570458871285
Ciclev10001514m	9.47894155253729	6.70229295097699	10.317461621096	9.98452573677918	9.81903465185884	8.59344367427344	10.451397149303	8.96256680559411	10.6019319518496	8.73955197219714	10.6299736387843	9.48563670970276
Ciclev10001515m	4.32734288268007	5.96390474451342	3.54181518336131	1.81006022128745	3.29099513056807	3.81930829967708	1.11046094711345	2.01083229612688	0.914887528839811	1.06579902099965	2.01410026840124	1.80433306978042
Ciclev10001518m	40.3370175849821	46.1208633575705	36.2394423109143	30.8878018406794	38.4668775097547	36.0587636528336	20.5108669055072	32.7478402512093	27.0699074709662	37.9957350986376	38.4916940183348	29.4364052241319
Ciclev10001522m	2.7818632817229	2.83995464024449	3.64447649302396	2.97784100921484	2.9672906914958	2.41515083656051	2.41688559077633	2.93006991721346	2.74466258651943	3.14410711194897	1.8462585793678	2.83538053822637
Ciclev10001524m	69.2374861228811	79.8027253908701	44.1956938097694	41.6313850896114	45.5344244294993	48.5838482238335	42.1321947581279	45.7320716490571	42.5153616343206	37.4628355881377	40.0582164493135	37.2208136108989
Ciclev10001525m	12.2092888475616	13.915777737198	8.67488066649365	9.16707918523	10.6282957495395	9.15510665952007	12.3457128826142	8.9051144542762	10.5481150383884	7.08756348964768	9.1753456671612	7.68130363992234
Ciclev10001918m	11.8486769406716	13.8589786443931	8.46955804716836	9.10869014583363	10.2506405706219	8.93044146542141	11.9537854895154	8.61785269768665	10.3328473845438	7.19414339174765	9.23129289683902	7.78440838676694
Ciclev10001530m	43.9431366538821	40.1001595202521	53.6405342987329	55.3528093477582	49.9583850968203	50.2688371795734	54.2166227120095	54.4648290493796	56.0234069130732	57.2866973787313	58.408907783636	59.4914389293314
Ciclev10001526m	43.9431366538821	40.2705567986668	53.6918649535642	55.3528093477582	50.1202373163564	50.4373360751474	54.1513014798264	54.4648290493796	56.0772238265343	57.2866973787313	58.408907783636	59.5429913027537
Ciclev10001527m	42.3461410662264	38.7937803857397	51.7413000699739	53.8346943234526	48.7714688202219	48.6400145223582	53.2368042292624	52.281639699299	54.3012656823159	55.101809385682	56.3948075152347	57.7902106063956
Ciclev10001528m	11.7456449672745	11.4734167465877	7.18629167638527	6.88990664877159	10.2506405706219	9.7167696447667	7.31597800451213	9.70944737272695	7.37291714417966	6.82111373439777	7.7766649252159	7.52664651965545
Ciclev10001529m	11.5910970071788	11.6438140250024	7.08363036672262	6.94829568816796	10.1427390909311	9.82910224181602	7.31597800451213	9.76689972404487	7.64200171148548	6.87440368544775	7.83261215489371	7.52664651965545
Ciclev10001531m	64.7555952801053	55.8335082272066	66.6271899710577	59.6152092236932	57.6733408947094	57.6266222863042	59.442321286661	67.2767033932737	71.7379456437334	60.4308044906802	61.8216887939825	55.3156966821253
Ciclev10001541m	62.1797959451767	52.7663572157426	63.3933587166844	58.3306503569731	55.5153113008942	55.492302942367	58.7891089648296	63.7146576115633	70.2310720668208	58.7255260570808	59.8075885255813	53.5113636123449
Ciclev10001533m	25.7064773625875	27.1499663607373	32.389643198565	27.5596265950864	21.4184437186152	25.9488299183943	21.8826127813532	27.117509822054	28.307696480573	28.0305142522908	28.8128232840733	25.7761867111488
Ciclev10001537m	27.458020910339	29.1947337017133	34.5455307014806	29.0193525799956	22.9830151741311	27.9708166652822	22.6011463353678	29.013437415545	29.7069362305633	30.42856204954	30.7150290931189	27.1165484201285
Ciclev10001532m	29.3125964314876	31.0691037642747	36.7527488592275	30.3623004861121	24.3317836702656	29.4873067254481	25.4752805514262	32.1158643867122	31.7519789420876	32.4002902383894	32.5612876724867	28.8177767430644
Ciclev10002006m	16.4335997568445	18.8572988112234	20.634923242192	17.0495995037399	15.2680593762421	17.5800514382195	10.908645774585	17.9825859625061	17.6519476152622	18.6514828674939	21.148052818213	17.3731498433143
Ciclev10001534m	12.5183847677531	11.4166176537828	10.7794375145779	12.0865311550485	13.2179312621177	12.4127519739505	14.8932409377568	11.7202796688538	13.8847636729807	12.9494581051458	12.4762322181521	12.5787791150406
Ciclev10001538m	14.5275082489974	12.5525995098806	15.245204484903	14.7140379278851	15.2141086363967	13.1429138547711	12.1497491860648	14.9376113426569	14.5305666345147	14.1218370282454	14.7700686349424	13.6613789569089
Ciclev10001539m	35.5975468087134	36.578615766349	35.7261357626011	37.4273742530728	41.3802174614051	34.7669387867664	34.6202530570663	36.0226242763302	36.0573320189808	33.4127993083391	38.6595357073682	37.942546838811
Ciclev10001543m	1.33941565416288	1.70397278414669	1.64258095460235	1.69328214249471	1.40271923597983	1.17949226901792	1.69835203676174	2.01083229612688	1.5606904903738	1.27895882519958	1.56652243097874	1.13415221529055
Ciclev10001544m	2.93641124181862	4.25993196036673	1.12927440628911	0.291945196981847	2.75148773211429	1.68498895573989	1.24110341147974	1.78102289085524	1.18397209614564	0.746059314699756	0.783261215489371	0.360866613956083
Ciclev10001546m	46.5189359888107	46.1208633575705	55.5397685274919	55.469587426551	43.4303455755295	48.2468504326855	55.3924048913061	49.4664744847213	62.5352534418742	45.0300086372353	39.4427969228576	48.2530215232706
Ciclev10001550m	13.0335446347388	11.1894212825633	14.2699220431079	12.962366745994	10.6282957495395	12.6374171680492	13.5214950619108	13.1565884518016	13.2389607114467	10.5514103078965	11.1334987058846	11.4446268997501
Ciclev10001551m	195.503169521082	182.268288810891	224.058308338726	276.121767305431	235.656831644612	249.266032852454	270.037973845117	206.771012393162	297.607531440244	284.461758704807	270.840538870289	310.139078508542
Ciclev10001716m	200.912348124432	188.06179627699	230.628632157136	283.887509545148	241.213757848686	255.725157182791	274.87174502667	213.090771038132	303.635025747895	294.053949893804	278.113678728405	318.902981990333
Ciclev10002286m	181.336273178974	172.896438498084	206.451893731583	254.109099453	216.935924918266	228.25983720423	248.612609689046	191.603591645233	271.721596065424	267.462264319862	250.307905578532	284.826863158194
Ciclev10001552m	243.516069124151	493.811312845711	101.788688530514	49.5722944475177	218.554447113627	191.751743163199	59.442321286661	164.486081823179	43.1073476823935	45.0300086372353	89.5155674844996	35.4164805411185
Ciclev10001555m	1.13335170736859	0.511191835244007	0.30798392898794	0.408723275774586	1.2408670164437	0.56166298524663	0.522569857465152	0.804332918450754	0.591986048072819	0.266449755249913	1.06299736387843	0.360866613956083
Ciclev10001558m	4.79098676296722	4.4303292387814	3.79846845751793	3.21139716680032	4.26210844778488	4.1001397923004	2.87413421605834	4.76854515938661	2.90611332690293	4.31648603504859	4.5876728335806	3.91798038009462
Ciclev10001608m	3.96673097579006	3.8623383107325	3.59314583819264	2.62750677283662	3.99235474855799	3.53847680705377	2.48220682295947	3.84930753830004	2.36794419229128	3.89016642664873	4.08414776648029	3.35090427244934
Ciclev10001559m	527.16309188649	442.180937486067	545.644860856967	665.34310392163	565.943260978018	597.103919615692	735.713038078751	534.134510202618	647.417468937819	628.768132438744	533.17709882955	733.48716905245
Ciclev10001560m	2.93641124181862	2.72635645463471	10.1121390017707	7.76574223971714	3.61469956964034	3.98780719525107	5.42166227120095	4.48128340279706	2.20649345190778	6.50137402809787	4.81146175229185	5.20678971565206
Ciclev10001562m	23.4397739478504	17.3805223982963	25.9219806898183	28.3770731466355	20.4473304013984	22.8035172010132	27.3042750525542	20.9126558797196	24.7019632786749	18.8113527206438	20.4766860620793	22.2706253184326
Ciclev10001563m	367.927177001203	285.64263771579	351.614985594565	236.767554752278	272.019630300397	239.380764312114	372.918914533569	372.348688891381	300.62127859407	293.094730774904	261.273562595383	241.368212363197
Ciclev10001945m	335.008461500815	259.628653211151	309.421187323217	215.163610175621	244.990309637863	215.678586334706	352.342726395879	328.684901889769	276.511301363468	263.838547648464	236.54488707779	218.169644323163
Ciclev10001564m	9.47894155253729	7.55427934305033	5.18439613796366	6.59796145178975	8.09261097680674	7.07695361410754	4.44184378845379	6.89428215814932	7.37291714417966	4.47635588819854	4.25198945551373	5.98007531698652
Ciclev10001567m	82.9922545713999	79.8027253908701	68.5264241998167	65.746058360312	86.1053807932237	72.5668576938646	79.0386909416042	73.2517479303365	66.6791557783839	57.979466742381	48.4503009009854	58.1510772203517
Ciclev10001565m	91.3378444165686	86.6754156202617	74.5834414699128	71.1762390241744	95.1151543474019	80.2054742932187	82.4353950151277	78.9395307108097	69.639086018748	63.1485919942293	53.1498681939216	64.2342572841828
Ciclev10001570m	88.0923372545585	84.1194564440417	71.8629167638527	69.0742336059051	91.8781099566792	78.2958201433802	81.2596128358311	76.5265319554574	68.4551139226024	61.4966035116799	51.527398533265	61.3988767459564
Ciclev10002012m	67.9495864554168	59.4118510739146	52.7165825117691	51.4407437082015	63.7697744972371	55.5484692408917	68.6526150244843	58.0268748310901	54.8932517303887	42.898410595236	38.6595357073682	45.3660886116219
Ciclev10001566m	22.3064222404818	25.5027926693955	17.6577452619752	19.0932158826128	21.9040003772236	21.8486901260939	15.8077381883208	18.9018235835927	18.5668351441021	14.6014465876952	18.4066385640002	15.5688167735339
Ciclev10001569m	21.2761025065103	24.0260162564684	16.4258095460235	17.9838241340818	20.7170841006253	20.6130315585513	15.415810795222	18.4422047730494	17.5981307018011	13.9619671750954	17.3436412001218	14.9501882924663
